frame_id,vehicle_id,class,x1,y1,x2,y2,confidence
97,350,bike,525.72,85.69,543.33,118.99,0.628
97,449,bike,724.35,129.8,771.75,214.56,0.8942
97,532,bike,110.22,168.97,128.73,205.82,0.3457
97,599,car,806.65,57.87,871.89,106.3,0.4925
97,621,bike,40.45,225.49,64.3,272.44,0.7973
97,714,bike,2.0,221.29,25.83,273.72,0.4573
97,515,bike,780.23,73.27,810.95,118.45,0.2846
98,3,car,927.59,233.74,1279.19,510.19,0.9085
98,9,car,586.64,150.74,727.99,277.9,0.8808
98,10,car,415.5,274.86,621.28,473.34,0.9459
98,13,bike,462.71,164.47,506.03,245.18,0.9202
98,14,car,1077.58,61.22,1199.03,150.58,0.8343
98,15,bike,762.74,200.18,843.21,342.07,0.9083
98,16,car,1184.27,64.41,1279.56,159.82,0.8347
98,18,car,854.83,58.25,973.23,126.67,0.8668
98,23,car,593.43,97.26,666.35,159.06,0.9475
98,24,bike,792.24,96.11,830.35,165.59,0.8804
98,25,car,707.03,53.04,790.15,98.78,0.6642
98,27,bus,956.37,42.49,1033.23,109.66,0.5614
98,32,car,471.65,97.62,517.77,136.98,0.8872
98,22,bike,318.61,96.7,337.59,135.28,0.4088
98,350,bike,525.94,85.6,543.52,119.0,0.6285
98,449,bike,727.06,130.19,774.51,215.35,0.8946
98,532,bike,110.42,168.56,128.95,205.68,0.3471
98,599,car,808.46,57.94,872.09,105.37,0.4937
98,621,bike,41.16,225.12,64.86,271.75,0.7978
98,714,bike,2.23,221.02,26.07,273.32,0.4552
98,740,car,576.36,80.43,609.04,118.48,0.328
98,741,bike,545.92,79.87,563.68,108.65,0.3148
98,515,bike,780.43,73.42,810.91,118.62,0.2869
99,3,car,932.97,237.21,1280.0,522.76,0.911
99,9,car,587.7,150.49,731.94,280.52,0.9003
99,10,car,421.07,279.25,632.58,483.12,0.9369
99,13,bike,464.89,165.26,509.06,247.45,0.9204
99,14,car,1077.53,61.18,1199.09,150.59,0.8257
99,15,bike,772.44,201.44,855.37,347.71,0.9095
99,16,car,1184.2,64.34,1279.58,159.81,0.836
99,18,car,855.25,58.24,973.77,127.07,0.8724
99,23,car,595.84,97.17,669.49,159.57,0.9446
99,24,bike,796.01,95.81,834.79,166.32,0.898
99,25,car,706.98,53.08,790.13,98.79,0.6699
99,27,bus,956.51,42.48,1033.27,109.66,0.5281
99,32,car,472.15,98.43,518.26,137.72,0.8862
99,22,bike,318.73,97.87,337.42,136.11,0.3084
99,350,bike,526.77,85.14,544.51,119.18,0.6936
99,449,bike,732.71,131.05,780.58,217.25,0.9274
99,532,bike,111.04,168.57,129.35,205.45,0.3489
99,599,car,809.85,58.23,872.53,105.22,0.4354
99,621,bike,42.62,223.91,66.46,270.89,0.8299
99,714,bike,3.73,220.87,27.29,271.99,0.3885
99,740,car,576.56,80.68,609.34,118.82,0.2431
99,741,bike,546.71,79.37,564.8,108.69,0.2968
99,589,rickshaw,71.03,185.8,103.21,229.96,0.3153
100,3,car,942.83,246.59,1280.0,538.87,0.9185
100,9,car,589.72,151.26,736.79,284.23,0.9131
100,10,car,425.49,284.14,642.07,492.95,0.9371
100,13,bike,468.16,165.96,513.24,249.76,0.9132
100,14,car,1077.43,61.16,1199.06,150.61,0.832
100,15,bike,785.05,203.73,869.41,352.34,0.917
100,16,car,1184.1,64.18,1279.66,159.83,0.835
100,18,car,857.22,58.19,974.85,127.0,0.873
100,23,car,598.19,97.49,672.65,160.51,0.9483
100,24,bike,802.44,96.49,841.65,167.91,0.8843
100,25,car,706.91,53.2,789.89,98.76,0.6521
100,27,bus,956.59,42.49,1033.23,109.68,0.5346
100,32,car,473.0,98.57,519.18,137.79,0.8826
100,22,bike,318.7,97.91,337.44,136.53,0.3798
100,350,bike,528.01,85.69,545.4,119.19,0.6901
100,449,bike,740.49,131.44,789.22,219.35,0.9019
100,532,bike,111.55,168.27,129.78,205.18,0.3599
100,599,car,810.33,58.7,872.58,105.62,0.4183
100,621,bike,45.28,223.26,68.53,269.47,0.7749
100,714,bike,4.9,220.33,28.0,269.63,0.3214
100,740,car,577.4,79.63,610.98,118.65,0.3118
100,741,bike,546.38,80.45,565.51,111.39,0.3725
100,589,rickshaw,71.97,185.39,103.81,228.64,0.4864
100,515,bike,781.01,72.33,809.93,114.96,0.316
101,3,car,947.86,250.11,1280.0,545.12,0.9182
101,9,car,590.58,151.55,738.44,285.58,0.9131
101,10,car,427.14,285.94,645.53,496.53,0.9372
101,13,bike,469.33,166.21,514.77,250.6,0.9133
101,14,car,1077.38,61.15,1199.05,150.61,0.8321
101,15,bike,789.68,204.54,874.63,354.04,0.9169
101,16,car,1184.05,64.11,1279.68,159.83,0.8349
101,18,car,858.2,58.16,975.04,126.98,0.873
101,23,car,599.01,97.6,673.78,160.84,0.9485
101,24,bike,804.79,96.74,844.11,168.48,0.8848
101,25,car,706.86,53.25,789.83,98.74,0.6528
101,27,bus,956.64,42.49,1033.18,109.68,0.5346
101,32,car,473.27,98.65,519.52,137.81,0.8822
101,22,bike,318.73,97.91,337.4,136.68,0.3852
101,350,bike,528.49,85.92,545.7,119.19,0.6884
101,449,bike,743.36,131.55,792.35,220.1,0.9023
101,532,bike,111.69,168.08,129.9,205.12,0.3588
101,599,car,810.61,58.88,872.5,105.77,0.4131
101,621,bike,46.25,223.02,69.19,268.96,0.7688
101,714,bike,5.12,220.15,28.36,268.92,0.3035
101,740,car,577.66,79.32,611.53,118.58,0.308
101,741,bike,546.25,80.8,565.75,112.23,0.3728
101,589,rickshaw,72.18,185.27,104.08,228.24,0.4707
101,515,bike,781.1,72.07,809.74,114.07,0.3175
102,3,car,953.19,256.2,1280.0,561.21,0.9014
102,9,car,592.84,152.12,742.28,287.99,0.9245
102,10,car,430.19,291.67,656.32,510.26,0.9505
102,13,bike,472.41,166.95,518.66,252.56,0.9333
102,14,car,1077.11,61.08,1198.93,150.68,0.8453
102,15,bike,800.22,206.58,887.24,359.64,0.9139
102,16,car,1183.95,64.19,1279.57,159.87,0.8442
102,18,car,859.13,58.28,975.16,127.09,0.8766
102,23,car,601.3,98.03,676.29,161.3,0.9616
102,24,bike,808.78,97.76,848.39,169.86,0.8387
102,25,car,706.79,53.18,790.19,98.89,0.6516
102,27,bus,956.7,42.5,1033.16,109.7,0.5445
102,32,car,474.08,99.17,521.11,138.86,0.8733
102,22,bike,318.96,98.35,337.51,137.11,0.3983
102,350,bike,529.71,87.19,546.67,119.78,0.7299
102,449,bike,748.46,132.35,798.53,223.15,0.8924
102,532,bike,112.27,168.14,130.08,204.28,0.3873
102,599,car,809.3,59.14,871.95,106.87,0.4206
102,621,bike,47.68,221.07,70.38,266.68,0.7517
102,714,bike,5.93,219.11,29.79,268.16,0.4746
102,740,car,579.29,78.56,613.82,118.56,0.3221
102,741,bike,546.83,79.85,566.43,111.35,0.4904
102,589,rickshaw,72.33,184.72,104.72,228.08,0.5104
102,515,bike,781.11,72.1,809.04,112.84,0.4062
103,3,car,958.71,262.21,1280.0,583.61,0.9103
103,9,car,595.67,154.94,747.29,293.06,0.9201
103,10,car,432.99,297.02,669.64,526.71,0.9405
103,13,bike,476.41,167.96,523.2,254.88,0.8944
103,14,car,1077.06,61.06,1198.9,150.71,0.8478
103,15,bike,813.07,210.06,902.11,366.48,0.9098
103,16,car,1183.87,64.15,1279.57,159.87,0.8426
103,18,car,861.19,58.53,975.4,126.78,0.8653
103,23,car,604.18,98.56,679.62,162.19,0.9568
103,24,bike,813.72,97.46,854.46,171.28,0.8802
103,25,car,705.61,52.92,790.63,99.57,0.65
103,27,bus,956.64,42.47,1033.11,109.73,0.4903
103,32,car,474.78,98.41,523.52,139.58,0.8804
103,22,bike,318.91,98.25,337.54,137.45,0.3947
103,350,bike,530.9,87.82,547.75,119.96,0.7739
103,449,bike,756.41,133.63,806.9,225.01,0.885
103,532,bike,113.37,168.57,130.51,203.22,0.3512
103,599,car,808.39,59.27,871.64,107.79,0.4809
103,621,bike,49.76,220.67,72.1,265.17,0.7579
103,714,bike,6.54,218.32,31.05,267.57,0.4863
103,740,car,579.73,79.09,614.1,118.68,0.2996
103,741,bike,547.43,78.83,567.16,110.48,0.4832
103,589,rickshaw,72.71,183.58,105.82,227.65,0.5268
103,515,bike,780.73,71.79,808.92,112.76,0.4116
104,3,car,963.98,264.52,1280.0,592.12,0.9111
104,9,car,596.81,156.0,749.05,294.93,0.9199
104,10,car,434.27,299.02,674.39,532.92,0.9406
104,13,bike,477.9,168.33,524.81,255.73,0.8946
104,14,car,1077.04,61.05,1198.87,150.71,0.847
104,15,bike,817.75,211.38,907.6,369.02,0.9098
104,16,car,1183.85,64.14,1279.58,159.87,0.8429
104,18,car,862.26,58.63,975.32,126.66,0.8656
104,23,car,605.2,98.76,680.81,162.5,0.957
104,24,bike,815.45,97.33,856.7,171.79,0.8796
104,25,car,705.21,52.83,790.77,99.83,0.6489
104,27,bus,956.63,42.46,1033.08,109.74,0.4931
104,32,car,475.0,98.01,524.49,139.84,0.8811
104,22,bike,318.92,98.18,337.53,137.56,0.3965
104,350,bike,531.3,88.04,548.18,120.02,0.7749
104,449,bike,759.29,134.11,809.97,225.66,0.8849
104,532,bike,113.75,168.74,130.7,202.85,0.3559
104,599,car,808.15,59.32,871.48,108.23,0.4736
104,621,bike,50.42,220.58,72.72,264.66,0.7616
104,714,bike,6.57,218.04,31.68,267.41,0.487
104,740,rickshaw,580.9,78.94,615.47,118.76,0.2866
104,741,bike,547.62,78.46,567.42,110.13,0.4828
104,589,rickshaw,72.78,183.18,106.24,227.51,0.5268
104,515,bike,780.57,71.68,808.91,112.74,0.4039
105,3,car,974.44,272.71,1280.0,610.58,0.8874
105,9,car,599.41,156.55,753.22,297.05,0.9198
105,10,car,441.03,302.9,686.27,542.55,0.9323
105,13,bike,481.57,170.21,528.22,257.15,0.8878
105,14,car,1077.19,61.08,1198.8,150.63,0.8405
105,15,bike,828.2,213.82,920.73,376.4,0.9166
105,16,car,1183.86,64.13,1279.61,159.87,0.8408
105,18,car,864.38,59.36,975.48,126.76,0.8588
105,23,car,608.34,99.11,684.52,163.31,0.9547
105,24,bike,822.1,100.61,862.75,173.85,0.8506
105,25,car,706.04,52.98,790.37,99.3,0.628
105,27,bus,956.69,42.48,1033.04,109.74,0.5441
105,32,car,475.92,98.53,525.82,140.76,0.8914
105,22,bike,319.29,99.57,337.52,138.35,0.4028
105,350,bike,532.69,88.61,549.45,120.18,0.7507
105,449,bike,765.84,135.89,817.39,228.91,0.8734
105,532,bike,115.02,168.32,131.85,202.05,0.4827
105,599,car,808.34,59.49,871.71,108.94,0.3592
105,621,bike,52.46,218.6,74.98,263.04,0.698
105,714,bike,10.65,218.5,35.36,266.81,0.3079
105,740,rickshaw,582.38,79.61,616.56,118.96,0.3453
105,741,bike,548.44,78.07,568.34,109.86,0.4679
105,589,rickshaw,73.39,182.85,106.64,226.53,0.2946
105,515,bike,780.61,71.77,809.1,112.77,0.4347
106,3,car,994.48,284.48,1280.0,618.58,0.8454
106,9,car,603.05,158.81,758.58,300.95,0.914
106,10,car,444.8,309.53,704.73,565.24,0.9085
106,13,bike,486.02,171.23,533.44,259.37,0.907
106,14,car,1077.17,61.12,1198.54,150.51,0.8354
106,15,bike,842.68,216.59,937.26,382.12,0.9288
106,16,car,1183.84,64.09,1279.63,159.86,0.8381
106,18,car,865.86,59.64,975.86,127.02,0.8464
106,23,car,612.12,100.58,688.11,164.3,0.9293
106,24,bike,827.77,99.56,870.01,175.53,0.8715
106,25,car,705.35,52.98,790.46,99.77,0.6046
106,27,bus,956.66,42.51,1032.92,109.76,0.5448
106,32,car,476.49,98.92,527.19,141.91,0.8687
106,22,bike,319.73,101.09,337.69,139.44,0.601
106,350,bike,533.8,88.9,550.74,120.65,0.686
106,449,bike,773.78,136.63,826.33,231.57,0.9072
106,532,bike,116.19,167.6,133.21,201.67,0.5408
106,599,car,809.23,59.63,871.28,108.29,0.3855
106,621,bike,53.65,214.83,77.13,261.13,0.76
106,740,rickshaw,583.63,80.21,617.69,119.41,0.4685
106,741,bike,548.97,77.57,569.23,109.93,0.4774
106,589,rickshaw,74.85,182.99,107.78,225.43,0.3151
106,515,bike,780.7,71.91,809.23,112.73,0.4026
107,3,car,1005.56,289.17,1280.0,621.37,0.8468
107,9,car,604.41,159.57,760.55,302.36,0.9145
107,10,car,446.75,312.02,711.17,573.73,0.9082
107,13,bike,487.6,171.61,535.35,260.17,0.9074
107,14,car,1077.2,61.13,1198.45,150.46,0.8348
107,15,bike,847.93,217.61,943.44,384.2,0.9289
107,16,car,1183.88,64.08,1279.67,159.85,0.8379
107,18,car,866.73,59.76,975.7,127.1,0.8459
107,23,car,613.44,101.19,689.48,164.64,0.9297
107,24,bike,829.81,99.19,872.64,176.13,0.8699
107,25,car,705.11,52.98,790.47,99.94,0.6038
107,27,bus,956.67,42.53,1032.85,109.76,0.5457
107,32,car,476.72,99.09,527.63,142.33,0.8689
107,22,bike,319.91,101.63,337.73,139.84,0.5997
107,350,bike,534.17,88.99,551.23,120.83,0.6867
107,449,bike,776.67,136.84,829.59,232.54,0.9059
107,532,bike,116.59,167.34,133.73,201.6,0.5381
107,599,car,809.66,59.7,871.03,108.04,0.3826
107,621,bike,54.05,213.47,77.88,260.45,0.7569
107,740,rickshaw,584.07,80.42,618.09,119.57,0.4731
107,741,bike,549.15,77.41,569.54,109.96,0.4779
107,589,rickshaw,75.21,183.05,108.32,225.03,0.3034
107,515,bike,780.69,71.97,809.32,112.74,0.4021
108,3,car,1027.05,297.18,1280.0,615.73,0.8788
108,9,car,606.84,162.16,764.42,306.22,0.9093
108,10,car,447.66,317.27,728.84,598.06,0.8957
108,13,bike,491.47,173.55,538.96,261.19,0.9116
108,14,car,1077.24,61.12,1198.19,150.34,0.8344
108,15,bike,860.63,221.35,957.6,389.6,0.9092
108,16,car,1183.32,63.8,1279.47,159.86,0.8273
108,18,car,869.02,60.48,975.72,126.92,0.8273
108,23,car,615.94,102.12,692.84,166.1,0.9234
108,24,bike,836.03,102.55,877.66,177.16,0.8435
108,25,car,706.05,52.89,790.13,99.16,0.6084
108,27,bus,956.35,42.45,1032.57,109.68,0.5589
108,32,car,477.33,99.2,528.23,142.51,0.8501
108,22,bike,320.09,102.19,337.68,140.02,0.5523
108,350,bike,534.85,90.0,552.04,121.88,0.6132
108,449,bike,784.03,138.49,837.54,235.1,0.8961
108,532,bike,116.9,167.87,133.87,201.68,0.434
108,599,car,810.35,59.76,870.89,107.4,0.3607
108,621,bike,54.81,211.5,79.04,259.27,0.718
108,740,rickshaw,586.08,80.89,619.61,119.27,0.336
108,741,bike,549.66,78.48,569.39,109.91,0.4126
108,589,rickshaw,75.72,183.26,108.57,224.27,0.3298
108,515,bike,780.6,71.94,809.44,112.95,0.3324
108,714,bike,17.38,213.41,42.27,262.41,0.3157
109,3,car,1055.07,309.95,1280.0,610.42,0.8287
109,9,car,611.08,166.32,767.97,309.41,0.8883
109,10,car,459.69,325.26,741.99,607.88,0.9199
109,13,bike,495.76,174.57,543.93,263.61,0.9181
109,14,car,1077.54,61.19,1197.99,150.28,0.8215
109,15,bike,876.41,224.74,975.73,396.23,0.9067
109,16,car,1183.28,63.91,1279.4,159.87,0.8271
109,18,car,867.12,59.59,974.19,126.58,0.8285
109,23,car,618.07,102.02,696.7,167.39,0.9338
109,24,bike,842.1,102.45,884.89,178.97,0.8589
109,25,car,706.4,52.87,789.97,98.87,0.5415
109,27,bus,956.43,42.4,1032.67,109.74,0.5636
109,32,car,477.57,98.85,529.09,142.82,0.8427
109,22,bike,320.12,103.21,337.71,141.11,0.6086
109,350,bike,535.48,90.72,552.95,122.94,0.4176
109,449,bike,792.5,139.72,847.2,238.47,0.8853
109,532,bike,116.91,165.8,134.84,201.58,0.4498
109,599,car,810.45,60.02,870.9,107.45,0.3161
109,621,bike,56.62,211.07,80.17,257.67,0.6265
109,740,rickshaw,588.5,80.81,622.41,119.32,0.328
109,741,bike,551.07,80.04,569.62,109.76,0.4118
109,589,rickshaw,75.8,182.97,109.2,224.28,0.3373
109,515,bike,780.58,72.35,809.24,113.03,0.2953
110,3,car,1068.15,314.6,1280.0,607.98,0.8286
110,9,car,612.56,167.9,769.29,310.53,0.8881
110,10,car,464.66,328.34,746.75,611.38,0.9196
110,13,bike,497.34,174.89,545.68,264.38,0.9185
110,14,car,1077.73,61.21,1197.83,150.27,0.8212
110,15,bike,882.07,225.98,982.49,398.63,0.9064
110,16,car,1183.24,63.95,1279.39,159.87,0.8265
110,18,car,866.71,59.26,973.58,126.44,0.8269
110,23,car,618.77,101.99,698.07,167.86,0.9337
110,24,bike,844.24,102.41,887.5,179.62,0.8591
110,25,car,706.37,52.75,790.02,98.83,0.5437
110,27,bus,956.5,42.38,1032.71,109.78,0.5644
110,32,car,477.67,98.66,529.37,142.91,0.8421
110,22,bike,320.13,103.56,337.71,141.5,0.6086
110,350,bike,535.67,90.99,553.29,123.32,0.4164
110,449,bike,795.64,140.22,850.75,239.7,0.8847
110,532,bike,116.92,165.19,135.15,201.56,0.451
110,599,car,810.4,60.06,870.93,107.44,0.3208
110,621,bike,57.28,210.99,80.49,257.07,0.6219
110,740,rickshaw,589.28,80.76,623.47,119.29,0.3298
110,741,bike,551.6,80.61,569.66,109.71,0.4118
110,589,rickshaw,75.71,182.88,109.49,224.31,0.3294
110,515,bike,780.54,72.49,809.18,113.06,0.3006
110,826,car,586.77,79.85,624.54,118.8,0.3184
111,3,car,1091.25,326.08,1280.0,608.98,0.7743
111,9,car,613.93,167.94,775.78,315.35,0.9036
111,10,car,475.31,333.41,759.07,617.55,0.8941
111,13,bike,500.6,175.55,549.92,266.85,0.9379
111,14,car,1077.54,61.01,1197.81,150.34,0.8273
111,15,bike,894.37,228.45,998.03,405.89,0.9084
111,16,car,1183.17,63.85,1279.47,159.88,0.8409
111,18,car,866.01,59.03,971.81,125.54,0.8504
111,23,car,622.05,102.44,702.3,169.06,0.9368
111,24,bike,850.45,104.69,893.52,181.27,0.8905
111,25,car,706.28,52.56,790.27,98.88,0.6287
111,27,bus,956.32,42.35,1032.58,109.8,0.5722
111,32,car,479.02,99.47,530.25,143.38,0.8373
111,22,bike,320.32,104.65,337.65,142.02,0.5822
111,350,bike,536.72,90.83,554.04,122.47,0.3682
111,449,bike,803.18,142.34,858.71,242.56,0.9091
111,532,bike,116.85,164.62,135.24,201.27,0.3727
111,599,car,811.21,59.87,871.02,106.48,0.2517
111,621,bike,60.19,212.12,82.4,255.98,0.2953
111,740,rickshaw,589.44,80.54,624.39,119.71,0.3152
111,741,bike,551.89,81.2,570.0,110.53,0.4253
111,515,bike,780.39,72.19,809.34,113.13,0.2846
111,826,car,587.11,80.04,625.27,119.42,0.3063
112,3,car,1117.81,342.14,1280.0,612.32,0.696
112,9,car,617.72,170.15,781.79,319.42,0.9217
112,10,car,488.04,340.31,774.31,624.0,0.906
112,13,bike,504.51,176.25,555.11,269.77,0.9249
112,14,car,1077.82,60.98,1197.9,150.34,0.8171
112,15,bike,910.54,231.57,1018.62,416.08,0.9284
112,16,car,1183.12,63.79,1279.52,159.89,0.8352
112,18,car,870.96,60.33,972.34,124.16,0.7785
112,23,car,625.69,103.03,706.86,170.28,0.9205
112,24,bike,857.21,104.68,901.57,183.45,0.8931
112,25,car,706.32,52.55,790.36,98.94,0.6522
112,27,bus,956.22,42.37,1032.49,109.85,0.5738
112,32,car,480.18,100.67,531.04,144.2,0.8622
112,22,bike,320.36,104.93,337.81,142.56,0.6023
112,350,bike,537.45,89.99,555.1,122.06,0.3737
112,449,bike,812.97,144.68,868.95,245.4,0.8984
112,532,bike,115.45,163.61,133.85,200.26,0.2962
112,740,rickshaw,590.39,79.56,626.39,119.74,0.2309
112,741,bike,552.14,80.22,571.0,110.92,0.4929
112,515,bike,780.22,71.81,809.56,113.25,0.3297
112,826,car,588.48,79.51,627.54,119.85,0.2829
112,714,bike,25.02,210.05,49.21,257.98,0.2881
113,9,car,621.69,172.63,789.09,324.55,0.9274
113,10,car,506.05,351.14,788.63,624.0,0.9043
113,13,bike,509.83,177.37,561.23,272.52,0.9148
113,14,car,1077.79,60.93,1197.85,150.39,0.8258
113,15,bike,929.44,235.86,1041.0,425.46,0.9027
113,16,car,1183.08,63.72,1279.58,159.91,0.8322
113,18,car,876.81,62.6,974.07,124.23,0.7126
113,23,car,628.37,103.41,711.01,171.97,0.9024
113,24,bike,863.21,102.61,909.87,185.58,0.885
113,25,car,706.43,52.57,790.25,98.86,0.6859
113,27,bus,955.18,42.11,1032.27,110.25,0.5077
113,32,car,481.52,101.68,532.18,144.85,0.8771
113,22,bike,320.53,105.5,337.86,142.8,0.6177
113,350,bike,539.04,89.09,557.12,121.76,0.4489
113,449,bike,822.73,145.65,880.48,249.45,0.9237
113,532,bike,114.81,162.41,133.56,199.72,0.316
113,741,bike,553.31,80.29,572.44,111.41,0.4788
113,515,bike,779.99,71.35,809.81,113.48,0.2883
113,826,car,589.05,78.14,629.97,120.54,0.3535
113,848,bike,1196.33,360.09,1280.0,621.34,0.5158
113,589,rickshaw,78.65,182.65,112.09,223.1,0.3537
114,9,car,623.05,173.55,791.86,326.41,0.9271
114,10,car,511.7,355.14,794.87,624.0,0.9044
114,13,bike,511.79,177.77,563.43,273.53,0.9149
114,14,car,1077.82,60.91,1197.79,150.4,0.8262
114,15,bike,936.37,237.47,1049.5,428.96,0.9026
114,16,car,1183.05,63.7,1279.61,159.91,0.8323
114,18,car,879.08,63.42,974.53,124.27,0.713
114,23,car,629.33,103.53,712.48,172.59,0.9024
114,24,bike,865.41,101.8,912.9,186.36,0.8853
114,25,car,706.49,52.58,790.2,98.84,0.6859
114,27,bus,954.77,42.02,1032.21,110.4,0.5072
114,32,car,481.94,102.06,532.64,145.07,0.877
114,22,bike,320.58,105.69,337.89,142.87,0.6175
114,350,bike,539.58,88.74,557.88,121.63,0.4487
114,449,bike,826.25,145.96,884.71,250.93,0.9235
114,532,bike,114.53,162.0,133.39,199.53,0.3143
114,741,bike,553.73,80.32,572.99,111.59,0.4787
114,515,bike,779.9,71.18,809.9,113.57,0.2881
114,826,car,589.27,77.69,630.68,120.75,0.3543
114,848,bike,1199.7,362.77,1280.0,622.47,0.5171
114,861,bike,275.18,104.18,292.38,138.34,0.3128
114,589,rickshaw,78.86,182.66,112.58,222.97,0.3566
115,9,car,623.38,173.85,792.87,327.0,0.9271
115,10,car,512.54,356.48,797.93,624.0,0.9043
115,13,bike,512.45,177.89,564.12,273.84,0.9149
115,14,car,1077.86,60.9,1197.73,150.41,0.8262
115,15,bike,938.54,238.0,1052.46,430.12,0.9026
115,16,car,1183.04,63.69,1279.62,159.92,0.8323
115,18,car,880.02,63.71,974.53,124.29,0.713
115,23,car,629.64,103.56,712.9,172.79,0.9024
115,24,bike,866.1,101.47,913.86,186.61,0.8853
115,25,car,706.52,52.58,790.16,98.83,0.6859
115,27,bus,954.61,41.98,1032.21,110.46,0.5072
115,32,car,482.01,102.19,532.83,145.14,0.877
115,22,bike,320.59,105.75,337.9,142.88,0.6175
115,350,bike,539.73,88.6,558.17,121.58,0.4487
115,449,bike,827.36,146.05,886.09,251.42,0.9235
115,532,bike,114.41,161.87,133.32,199.48,0.3143
115,741,bike,553.87,80.32,573.17,111.66,0.4787
115,515,bike,779.87,71.11,809.93,113.61,0.2882
115,826,car,589.38,77.56,630.8,120.81,0.3543
115,848,bike,1201.11,363.63,1280.0,622.84,0.5171
115,861,bike,275.18,104.18,292.38,138.34,0.3129
115,589,rickshaw,78.82,182.66,112.85,222.92,0.3566
116,9,car,625.78,176.0,797.99,331.38,0.9362
116,10,car,526.78,363.12,810.14,624.0,0.9056
116,13,bike,515.46,178.22,567.69,274.87,0.9145
116,14,car,1077.95,60.87,1197.81,150.45,0.8285
116,15,bike,951.2,240.79,1069.06,438.41,0.9118
116,16,car,1182.95,63.67,1279.58,159.92,0.8368
116,18,car,872.2,60.92,971.29,124.27,0.7773
116,23,car,632.34,104.47,716.25,174.12,0.9138
116,24,bike,871.39,101.49,920.28,188.62,0.9086
116,25,car,706.62,52.63,790.09,98.79,0.6967
116,27,bus,954.47,41.95,1032.23,110.46,0.4677
116,32,car,482.2,102.69,533.42,145.75,0.8773
116,22,bike,320.38,105.13,337.99,142.88,0.5965
116,350,bike,540.19,88.38,558.85,121.7,0.4993
116,449,bike,834.8,147.63,894.31,254.17,0.8944
116,741,bike,554.48,79.39,574.51,111.97,0.4174
116,515,bike,779.83,71.02,809.97,113.61,0.3279
116,826,car,589.95,75.79,633.17,121.17,0.3159
116,861,bike,274.82,103.76,292.37,138.6,0.2654
116,589,rickshaw,79.75,182.52,114.34,223.38,0.4662
117,9,car,629.05,177.61,805.48,336.81,0.9296
117,10,car,545.38,373.1,826.92,624.0,0.8955
117,13,bike,519.69,179.8,572.74,277.55,0.9011
117,14,car,1077.91,60.86,1197.8,150.55,0.8391
117,15,bike,970.47,245.45,1090.64,446.35,0.9301
117,16,car,1182.9,63.59,1279.62,159.92,0.8366
117,18,car,869.16,59.76,970.17,124.25,0.8508
117,23,car,636.08,105.43,720.38,175.27,0.9416
117,24,bike,879.5,105.92,927.03,190.28,0.913
117,25,car,706.95,52.82,789.81,98.63,0.6767
117,27,bus,955.41,42.16,1032.57,110.14,0.4891
117,32,car,483.23,102.77,534.76,145.9,0.8971
117,22,bike,320.39,104.97,338.11,142.95,0.617
117,350,bike,541.08,87.84,560.2,122.09,0.5758
117,449,bike,844.77,150.66,905.08,258.25,0.9037
117,515,bike,779.9,71.37,809.89,113.74,0.3462
117,826,car,591.57,76.1,634.58,121.46,0.3144
117,861,bike,274.58,104.19,292.33,139.41,0.3896
117,589,rickshaw,80.61,181.83,114.96,222.61,0.3508
117,886,bike,329.57,69.83,344.85,90.25,0.3383
117,599,car,809.2,58.5,872.22,106.96,0.2839
118,9,car,632.54,179.56,812.78,342.14,0.9303
118,10,car,562.94,386.3,841.93,624.0,0.869
118,13,bike,524.82,180.83,579.1,280.59,0.9196
118,14,car,1077.93,60.82,1197.83,150.61,0.84
118,15,bike,993.01,251.27,1116.04,455.89,0.8674
118,16,car,1182.96,63.65,1279.65,159.92,0.8375
118,18,car,867.0,59.37,969.18,124.49,0.8787
118,23,car,640.05,106.78,724.38,176.47,0.9338
118,24,bike,887.42,107.33,935.41,192.05,0.8804
118,25,car,706.64,52.6,789.98,98.73,0.667
118,27,bus,954.85,41.97,1032.75,110.6,0.5008
118,32,car,483.68,102.93,535.69,146.31,0.8913
118,22,bike,320.41,105.1,338.16,143.08,0.6101
118,350,bike,542.31,88.02,561.36,122.38,0.6238
118,449,bike,855.69,152.28,917.78,262.56,0.9452
118,515,bike,779.84,71.62,809.82,114.0,0.3284
118,826,car,593.41,76.72,635.6,121.37,0.3641
118,861,bike,274.44,105.49,292.24,140.8,0.4291
118,589,rickshaw,82.63,182.17,116.55,222.6,0.3405
118,886,bike,329.68,70.41,344.76,90.55,0.3576
118,599,car,809.07,58.81,871.42,106.42,0.3015
119,9,car,633.78,180.22,815.47,344.08,0.9302
119,10,car,565.93,390.91,850.07,624.0,0.8686
119,13,bike,526.64,181.19,581.45,281.67,0.9193
119,14,car,1077.96,60.81,1197.81,150.64,0.8428
119,15,bike,1001.16,253.34,1125.64,459.42,0.8696
119,16,car,1182.97,63.65,1279.67,159.93,0.8372
119,18,car,866.12,59.2,968.86,124.59,0.8779
119,23,car,641.41,107.27,725.86,176.9,0.9337
119,24,bike,890.15,107.73,938.48,192.67,0.8807
119,25,car,706.57,52.54,790.01,98.77,0.6647
119,27,bus,954.64,41.9,1032.83,110.79,0.5018
119,32,car,483.82,103.07,536.01,146.46,0.8921
119,22,bike,320.44,105.21,338.16,143.09,0.6085
119,350,bike,542.8,88.09,561.75,122.49,0.6197
